property_id,location,rent (€),rent_frequency,monthly_rent (€),number_of_bedrooms,number_of_bathrooms,property_type,county,Density per sq km,Average Income (€),monthly_rent_scaled,bedrooms_scaled,bathrooms_scaled,density_scaled,income_scaled
755f821e-a0e7-4c99-9e1a-ad7756fd0cc6,"Apartment 62, Booterstown Wood, Booterstown Avenue, Booterstown, Co. Dublin",2975.0,month,2975.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,1.1242756794862558,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
1683630a-c4bb-42a5-8dfe-23f5b0afb9e6,"Hollybrook, Glasheen, Co. Cork",2975.0,month,2975.0,2.0,3.0,Apartment,Cork,77.5,52284.0,1.1242756794862558,-0.3413114641619641,1.3604656315367458,-0.9512099880903614,-0.2977446098281538
7791a43e-95e9-4f1e-93b4-7edc5ca17be6,"Aldborough Manor,Baltinglass,Co. Wicklow, Baltinglass, Co. Wicklow",2990.0,month,2990.0,3.0,3.0,House,Wicklow,76.9,55361.0,1.1442742639082413,0.485161241437069,1.3604656315367458,-0.9520056652527602,0.13814393048017448
8a9644f8-3e8c-46f8-81f8-67bb975ad4e9,"6 Tivoli Terrace, Dun Laoghaire, Co. Dublin",2995.0,month,2995.0,3.0,2.0,Apartment,Dublin,1581.5,60804.0,1.1509404587155696,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
dd4a4a9e-8311-40f6-80be-20b831d5d64a,"Grand Canal Square Residences, Block 5, Grand Canal Dock, Dublin 2",2995.0,month,2995.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,1.1509404587155696,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
847ccb4d-fdb9-496d-a84d-8198b5c989e1,"Rosemount Estate, Dundrum, Dundrum, Dublin 14",2995.0,month,2995.0,3.0,1.0,House,Dublin,1581.5,60804.0,1.1509404587155696,0.485161241437069,-0.8065369140414774,1.0432874323225838,0.9092005846557452
5d440983-1ea5-4d16-b0e1-1a861596606b,"Longboat Quay North Apartments, Dublin 2, Hanover Quay, Dublin 2",2999.0,month,2999.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,1.1562734145614324,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
2abc6058-3fbf-447f-8f7e-0d2ec0af5c04,"Chapel Street, Ballymore Eustace, Co. Kildare",3000.0,month,3000.0,4.0,2.0,House,Kildare,146.2,55861.0,1.157606653522898,1.3116339470361023,0.2769643587476342,-0.8601049529957009,0.20897404752735166
500a9532-e3e2-4779-bd9c-eb40b011c14d,"155 Bluebell Woods, Maree Road, Oranmore, Co. Galway",3000.0,month,3000.0,6.0,6.0,House,Galway,45.1,48765.0,1.157606653522898,2.9645793582341686,4.61096944990408,-0.9941765548598955,-0.7962469736061867
5465490b-7b67-4861-81b2-fb982154b568,"Ard Aulin,Mungret,Raheen, Dooradoyle, Co. Limerick",3000.0,month,3000.0,3.0,3.0,House,Limerick,76.0,49272.0,1.157606653522898,0.485161241437069,1.3604656315367458,-0.9531991809963583,-0.724425234920349
3f3cb639-a3ba-4184-a31e-c680e4254377,"Longstone Development, Naas, Co. Kildare",3000.0,month,3000.0,4.0,3.0,House,Kildare,146.2,55861.0,1.157606653522898,1.3116339470361023,1.3604656315367458,-0.8601049529957009,0.20897404752735166
d52d642c-3b4e-4d83-96d8-5b5cf92522fc,"Bowling Green, Kinsale, Co. Cork",3000.0,month,3000.0,3.0,3.0,House,Cork,77.5,52284.0,1.157606653522898,0.485161241437069,1.3604656315367458,-0.9512099880903614,-0.2977446098281538
171becdc-8548-4e7f-b2ea-16bf95f69197,"Townasligo, Bruckless, Co. Donegal",3000.0,month,3000.0,6.0,6.0,House,Donegal,34.4,39156.0,1.157606653522898,2.9645793582341686,4.61096944990408,-1.008366130922674,-2.1574601630188375
4cec2995-408a-4030-96a9-fe2301fab6d0,"Canal Bank, Corbally, Co. Limerick",3000.0,month,3000.0,4.0,3.0,House,Limerick,76.0,49272.0,1.157606653522898,1.3116339470361023,1.3604656315367458,-0.9531991809963583,-0.724425234920349
7fa20979-ad92-4d96-af93-c8ee3b84e297,"Luxury Let, Killarney, Co. Kerry",3000.0,month,3000.0,4.0,3.0,House,Kerry,32.5,42674.0,1.157606653522898,1.3116339470361023,1.3604656315367458,-1.01088577527027,-1.6590994594748991
8b3ffa85-d107-42d7-a708-1e69f729fac4,"39a Dublin Road, Galway, Renmore, Co. Galway",3000.0,month,3000.0,4.0,4.0,House,Dublin,1581.5,60804.0,1.157606653522898,1.3116339470361023,2.4439669043258574,1.0432874323225838,0.9092005846557452
2c6ab695-47f0-4cb1-8c74-f49cfd3549cb,"Apartment 202 , Longboat Quay South Apartments, Hanover Quay, Dublin 2",3000.0,month,3000.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,1.157606653522898,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
7553fb5c-a8b4-4359-8919-77dc063d2e9c,"3 Southwinds, Maryborough Woods, Douglas, Co. Cork",3000.0,month,3000.0,4.0,4.0,House,Cork,77.5,52284.0,1.157606653522898,1.3116339470361023,2.4439669043258574,-0.9512099880903614,-0.2977446098281538
c793dab8-2ae2-4105-ab3d-ad4edc1a523a,"4 Elm Park, Nutley Lane, Donnybrook, Dublin 4",3000.0,month,3000.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,1.157606653522898,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
6d494211-28b5-46b9-ab5f-572e52366b6b,"46 Dn Ir Avenue, Dublin 18, Carrickmines, Dublin 18",3000.0,month,3000.0,4.0,2.0,House,Dublin,1581.5,60804.0,1.157606653522898,1.3116339470361023,0.2769643587476342,1.0432874323225838,0.9092005846557452
7e5f7ea8-b042-48dc-86b6-350adff8e968,"Ballymacegan, Lorrha, Portland, Co. Tipperary",3000.0,month,3000.0,4.0,3.0,House,Tipperary,39.0,44678.0,1.157606653522898,1.3116339470361023,1.3604656315367458,-1.0022659393442832,-1.3752123503498128
4712abc6-164a-4dc0-a22b-f4f8f13839e6,"Shantalla Place, Rahoon Road, Shantalla, Co. Galway",3000.0,month,3000.0,3.0,2.0,House,Galway,45.1,48765.0,1.157606653522898,0.485161241437069,0.2769643587476342,-0.9941765548598955,-0.7962469736061867
24919599-60e1-4ffb-9f49-45f26e8c4e29,"1 Woodside, Moneygurney, Rochestown, Co. Cork",3000.0,month,3000.0,4.0,4.0,House,Cork,77.5,52284.0,1.157606653522898,1.3116339470361023,2.4439669043258574,-0.9512099880903614,-0.2977446098281538
86d97855-c4aa-46b7-8a8c-d685da064094,"The Waterfront, Grand Canal Dock, Dublin 2",3000.0,month,3000.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,1.157606653522898,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
50651cd8-4555-4447-9553-7e83ec97620c,"12 The Orchard, Monkstown Valley, Monkstown, Black, Monkstown, Co. Dublin",3000.0,month,3000.0,3.0,2.0,House,Dublin,1581.5,60804.0,1.157606653522898,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
409491da-f7ce-459a-b122-c72c4740d7f7,"47 Littlebrook, Chapel Road, Delgany, Greystones, Delgany, Co. Wicklow",3000.0,month,3000.0,3.0,2.0,House,Wicklow,76.9,55361.0,1.157606653522898,0.485161241437069,0.2769643587476342,-0.9520056652527602,0.13814393048017448
a34296fc-2e93-4e10-b1d2-93400fa510ff,"Moatfield Road, Dublin 5, Artane, Dublin 5",3000.0,month,3000.0,3.0,1.0,House,Dublin,1581.5,60804.0,1.157606653522898,0.485161241437069,-0.8065369140414774,1.0432874323225838,0.9092005846557452
a7aa589c-276d-467a-876c-5c0d837cfd75,"Hybreasal House, South Circular Road, Kilmainham, Dublin 8",3000.0,month,3000.0,3.0,2.0,Apartment,Dublin,1581.5,60804.0,1.157606653522898,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
3554dd69-3507-4da4-953b-44d8ac10addc,"Ballymacegan, Lorrha, Portland, Co. Tipperary",3000.0,month,3000.0,4.0,3.0,House,Tipperary,39.0,44678.0,1.157606653522898,1.3116339470361023,1.3604656315367458,-1.0022659393442832,-1.3752123503498128
4fc14439-7d93-421a-8388-60c5b1d8ef39,"32 Glasthule Road, Glasthule, Co. Dublin",3000.0,month,3000.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,1.157606653522898,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
670e289c-e5ec-44e0-9aff-65c097fba251,"Salthill Apartments, Monkstown, Co. Dublin",3000.0,month,3000.0,3.0,2.0,Apartment,Dublin,1581.5,60804.0,1.157606653522898,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
57fd6ac6-954e-4077-b230-50908fb71d9e,"Apt 90 Shrewsberry park, d04xv96, Dublin 4, Ballsbridge, Dublin 4",3000.0,month,3000.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,1.157606653522898,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
d4352c04-ae58-443f-87ca-b8af241c5b34,"Apartment, Howth Lodge, Howth, Dublin 13",3000.0,month,3000.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,1.157606653522898,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
55c4852d-8f7d-48d0-afbb-c0e55adb0fe1,"177 Fearann Ri, Doughiska, Co. Galway",3000.0,month,3000.0,4.0,3.0,House,Galway,45.1,48765.0,1.157606653522898,1.3116339470361023,1.3604656315367458,-0.9941765548598955,-0.7962469736061867
9f6d4d32-4a2c-4287-ad21-973dff42b8c1,"1 Parkavara, Mill Street, Galway City Centre",3000.0,month,3000.0,3.0,2.0,House,Galway,45.1,48765.0,1.157606653522898,0.485161241437069,0.2769643587476342,-0.9941765548598955,-0.7962469736061867
94bf961c-e05e-4e79-b330-c0bc54c81610,"2 Abbey View, Kingsgate, Duleek, Co. Meath",3000.0,month,3000.0,4.0,3.0,House,Meath,94.3,53018.0,1.157606653522898,1.3116339470361023,1.3604656315367458,-0.9289310275431956,-0.19376599800289773
f5cb0b4a-e184-4421-9113-5762883e0b89,"The Manse, Brannockstown, Kilcullen, Co. Kildare",3000.0,month,3000.0,4.0,2.0,House,Kildare,146.2,55861.0,1.157606653522898,1.3116339470361023,0.2769643587476342,-0.8601049529957009,0.20897404752735166
7988b0d6-6007-46a9-9c5b-28917c1356fa,"4 Saran Wood, Bray, Bray, Co. Wicklow",3000.0,month,3000.0,3.0,3.0,House,Wicklow,76.9,55361.0,1.157606653522898,0.485161241437069,1.3604656315367458,-0.9520056652527602,0.13814393048017448
d8ac11be-fbc7-4ecd-933b-619461da062b,"Mount Argus Terrace, Harold's Cross, Harold's Cross, Dublin 6W",3000.0,month,3000.0,3.0,2.0,House,Dublin,1581.5,60804.0,1.157606653522898,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
f94fad48-c5dc-4fda-8079-463e6102e543,"29 Foxrock Mount, Dublin 18, Foxrock, Dublin 18",3000.0,month,3000.0,2.0,2.0,Property,Dublin,1581.5,60804.0,1.157606653522898,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
3ed51fb6-bf32-4b82-bfbb-a5c8c889f9dc,"Annesley Place, North Strand, Dublin 3",3000.0,month,3000.0,3.0,2.0,House,Dublin,1581.5,60804.0,1.157606653522898,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
864f6e54-3bdb-46ce-850d-4ce6d6aeef4f,"Pembroke Lane, Dublin 2",3011.0,month,3011.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,1.1722722820990206,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
e3b7c77c-d82c-4cc8-9db7-b31eb85c8196,"Spencer Dock, Dublin 1",3017.0,month,3017.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,1.1802717158678147,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
2081e76b-d919-4b27-9668-f8943edb82ba,"Shrewsbury Square, Ballsbridge, Dublin 4",3018.0,month,3018.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,1.1816049548292802,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
173f16aa-8e11-430d-938a-6729adeb312b,"14 Charnwood Park, Clonsilla, Clonsilla, Dublin 15",3024.0,month,3024.0,4.0,2.0,House,Dublin,1581.5,60804.0,1.1896043885980743,1.3116339470361023,0.2769643587476342,1.0432874323225838,0.9092005846557452
f9bd3cb4-a448-482d-8f1f-13c7ad2e5ded,"Marlborough Street, Dublin 1",700.0,week,3041.5,1.0,1.0,Apartment,Dublin,1581.5,60804.0,1.2129360704237238,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
9aeac9fc-a502-40e3-bcf6-915f92b2c4d7,"Harbour View, Howth, Dublin 13",3079.0,month,3079.0,3.0,3.0,House,Dublin,1581.5,60804.0,1.2629325314786868,0.485161241437069,1.3604656315367458,1.0432874323225838,0.9092005846557452
e760d5bc-9284-43bc-b02c-6c8cdef29118,"Harbour View, Howth, Dublin 13",3079.0,month,3079.0,3.0,3.0,Apartment,Dublin,1581.5,60804.0,1.2629325314786868,0.485161241437069,1.3604656315367458,1.0432874323225838,0.9092005846557452
5f57ac13-44ff-424e-bdc3-cafc58b840b8,"Harbour View, Howth, Dublin 13",3079.0,month,3079.0,3.0,3.0,House,Dublin,1581.5,60804.0,1.2629325314786868,0.485161241437069,1.3604656315367458,1.0432874323225838,0.9092005846557452
97a820c5-475e-41e0-8640-a9a48784cf77,"Foxrock Mount, Dublin 18, Foxrock, Dublin 18",3081.0,month,3081.0,4.0,2.0,House,Dublin,1581.5,60804.0,1.2655990094016183,1.3116339470361023,0.2769643587476342,1.0432874323225838,0.9092005846557452
9c2ca4fc-8bb7-4d18-b3cb-a00c56390d87,"Apartment 1a , 5 Waterloo Road, Ballsbridge, Dublin 4",3081.0,month,3081.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,1.2655990094016183,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
b73c4780-6435-4429-a725-2a0a301ef42d,"White Pines Heights, Stocking Avenue, Knocklyon, Dublin 16",3100.0,month,3100.0,3.0,3.0,House,Dublin,1581.5,60804.0,1.290930549669466,0.485161241437069,1.3604656315367458,1.0432874323225838,0.9092005846557452
5e58513d-79eb-44cf-96f7-31032553a3a7,"Bushy Park House, Templeogue, Dublin 6W",3100.0,month,3100.0,3.0,2.0,Apartment,Dublin,1581.5,60804.0,1.290930549669466,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
d7349d21-8ef3-4f94-8418-e58805be9d62,"51 Hunters Avenue, Hunters Wood, Dublin 24, Ballycullen, Dublin 24",3100.0,month,3100.0,3.0,3.0,House,Dublin,1581.5,60804.0,1.290930549669466,0.485161241437069,1.3604656315367458,1.0432874323225838,0.9092005846557452
d153be8d-5d4a-4d2f-bb67-451de176703d,"Grand Canal Square Residences, Grand Canal Dock, Dublin 2",3100.0,month,3100.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,1.290930549669466,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
9b484a76-151a-43d3-b8ad-52860a9f286a,"Clearwater Cove, Dun Laoghaire, Co. Dublin",3100.0,month,3100.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,1.290930549669466,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
74626293-b128-4e93-8c82-efdb8dc096bc,"Churchtown Road Upper, Churchtown, Dublin 14",3100.0,month,3100.0,2.0,1.0,House,Dublin,1581.5,60804.0,1.290930549669466,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
9820601e-5131-4b64-b0ec-dc9ed5b1357b,"Churchtown Road Upper, Churchtown, Dublin 14",3100.0,month,3100.0,2.0,1.0,House,Dublin,1581.5,60804.0,1.290930549669466,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
de64d502-cf9d-4b23-9109-a9953f7b88ff,"Glenwaverly Court, Park Avenue, Dublin 4",3100.0,month,3100.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,1.290930549669466,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
ff0e051f-f7c8-4f48-8d25-296e51eb6e62,"25 Merrion Strand, Sandymount, Sandymount, Dublin 4",3114.0,month,3114.0,3.0,2.0,House,Dublin,1581.5,60804.0,1.3095958951299858,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
3ee5f1b8-fd97-4627-b54a-7c858277ebe9,"18 the Burgage, Dalkey Ave, Dalkey, Co. Dublin",3120.0,month,3120.0,3.0,2.0,House,Dublin,1581.5,60804.0,1.3175953288987798,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
30edc123-5448-4b9a-851a-bb8956712018,"36 The Orchard, Sallins Road, Naas, Naas, Co. Kildare",3150.0,month,3150.0,3.0,2.0,House,Kildare,146.2,55861.0,1.3575924977427503,0.485161241437069,0.2769643587476342,-0.8601049529957009,0.20897404752735166
202fdc27-f87b-460f-a739-cdade30fc4f0,"11 Brookvale Road, Donnybrook, Dublin 4",3150.0,month,3150.0,2.0,3.0,House,Dublin,1581.5,60804.0,1.3575924977427503,-0.3413114641619641,1.3604656315367458,1.0432874323225838,0.9092005846557452
fa6c0eaa-78c2-4bb8-b848-67b781c4da85,"Druid Valley, Cabinteely, Dublin 18",3150.0,month,3150.0,3.0,2.0,Apartment,Dublin,1581.5,60804.0,1.3575924977427503,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
d54c8065-ab32-466f-aa5f-508d142f55c3,"Apartment, Block 02, Ropemaker Place, Grand Canal Dock, Dublin 2",3171.0,month,3171.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,1.3855905159335296,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
342f1592-43e4-48ad-9ab8-fea01ca52e9e,"Castle View, Garadice, Kilcock, Co Kildare, Kilcock, Co. Meath",3195.0,month,3195.0,4.0,4.0,House,Kildare,146.2,55861.0,1.417588251008706,1.3116339470361023,2.4439669043258574,-0.8601049529957009,0.20897404752735166
2a0096ce-6931-4091-9425-232b0b6912a0,"470 North Circular Road, North Circular Road, Dublin 1",3200.0,month,3200.0,3.0,2.0,Apartment,Dublin,1581.5,60804.0,1.4242544458160342,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
c9b257ff-b5c8-4159-9a75-42c5662860cb,"32 Maple Drive, Archerstown Wood, Ashbourne, Co. Meath",3200.0,month,3200.0,5.0,4.0,House,Meath,94.3,53018.0,1.4242544458160342,2.1381066526351353,2.4439669043258574,-0.9289310275431956,-0.19376599800289773
16e482f4-420a-48c1-b3fb-bc9ebd08c01d,"67 Gort Na Coiribe, Headford Road, Galway , Headford Road, Co. Galway",3200.0,month,3200.0,5.0,3.0,House,Galway,45.1,48765.0,1.4242544458160342,2.1381066526351353,1.3604656315367458,-0.9941765548598955,-0.7962469736061867
9613cea6-966b-455d-871e-b9f76fb1187d,"4 Catalpa Terrace, Newbridge Road, Naas, Co. Kildare",3200.0,month,3200.0,3.0,2.0,House,Kildare,146.2,55861.0,1.4242544458160342,0.485161241437069,0.2769643587476342,-0.8601049529957009,0.20897404752735166
42c39fcd-1a69-44b9-9d08-63f25a73aaab,"12 Westway, Grange Manor, Ovens, Co. Cork",3200.0,month,3200.0,4.0,2.0,House,Cork,77.5,52284.0,1.4242544458160342,1.3116339470361023,0.2769643587476342,-0.9512099880903614,-0.2977446098281538
59f26b72-4d0d-4f36-ab46-087e9ad58614,"Apartment 5 , West Courtyard, Tullyvale, Dublin 18, Cherrywood, Co. Dublin",3200.0,month,3200.0,3.0,2.0,Apartment,Dublin,1581.5,60804.0,1.4242544458160342,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
cde91264-a06a-40c7-9952-1bde51c74523,"Raheen Green, Tallaght Dublin 24, Tallaght, Dublin 24",3200.0,month,3200.0,4.0,2.0,House,Dublin,1581.5,60804.0,1.4242544458160342,1.3116339470361023,0.2769643587476342,1.0432874323225838,0.9092005846557452
40955b4a-ab56-489f-927e-1dd7e7f110c8,"Grace O'Malley Road, Howth, Dublin 13, Howth, Dublin 13",3200.0,month,3200.0,2.0,2.0,House,Dublin,1581.5,60804.0,1.4242544458160342,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
ad97706c-2171-45c4-b234-07eec202e48b,"65 Foxfield Road, Dublin 5, Raheny, Dublin 5",3200.0,month,3200.0,4.0,3.0,House,Dublin,1581.5,60804.0,1.4242544458160342,1.3116339470361023,1.3604656315367458,1.0432874323225838,0.9092005846557452
2326666f-e403-44fb-aa83-5086dc51d284,"Heytesbury Lane, Dublin 4, Ballsbridge, Dublin 4",3200.0,month,3200.0,2.0,1.0,House,Dublin,1581.5,60804.0,1.4242544458160342,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
db88eff9-9c49-4d44-897f-7362b8dcbf82,"145 Richmond Road, Dublin 3, Fairview, Dublin 3",3200.0,month,3200.0,3.0,2.0,House,Dublin,1581.5,60804.0,1.4242544458160342,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
b96c8ac7-a966-46de-8b4b-69469d385700,"Connolly Mews, Newbridge Avenue, Petty Lane, Sandymount, Dublin 4",3200.0,month,3200.0,3.0,2.0,House,Dublin,1581.5,60804.0,1.4242544458160342,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
9f35cd51-276b-45cb-9c79-68c63ba1bb97,"Curzon Street, Portobello, Dublin 8",3200.0,month,3200.0,2.0,2.0,House,Dublin,1581.5,60804.0,1.4242544458160342,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
760552e4-d155-4201-9ee7-0040b4ef806c,"21a Dromawling Road, Dublin 9, Beaumont, Dublin 9",3250.0,month,3250.0,3.0,2.0,House,Dublin,1581.5,60804.0,1.4909163938893184,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
c410f492-ead6-4907-8987-dc0978f58a54,"Apartment 12 , The Lambay, Seamount Rise, Malahide, Co. Dublin",3250.0,month,3250.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,1.4909163938893184,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
27d6a2f7-98d1-43d4-96e1-a0f6cc0a6e2a,"Bracken Hill, Sandyford, Dublin 18",3250.0,month,3250.0,3.0,2.0,Apartment,Dublin,1581.5,60804.0,1.4909163938893184,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
45c73621-9fcb-426e-a5c1-1b3b719fa453,"Rawson Court, Ballsbridge, Dublin 4",3250.0,month,3250.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,1.4909163938893184,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
44b51b37-9235-4af5-a429-2e1e188a478b,"Ardrath Gardens, Celbridge, Co. Kildare",3250.0,month,3250.0,3.0,3.0,House,Kildare,146.2,55861.0,1.4909163938893184,0.485161241437069,1.3604656315367458,-0.8601049529957009,0.20897404752735166
02d93279-2b7d-4656-b92c-0a13c3f2c95d,"26 Granville Crescent, Dun Laoghaire, Cabinteely, Dublin 18",3250.0,month,3250.0,4.0,1.0,House,Dublin,1581.5,60804.0,1.4909163938893184,1.3116339470361023,-0.8065369140414774,1.0432874323225838,0.9092005846557452
68253cb6-2f56-4268-bc57-6a7015b9e63d,"27 North Circular Road, North Circular Road, Dublin 7",3250.0,month,3250.0,3.0,1.0,Apartment,Dublin,1581.5,60804.0,1.4909163938893184,0.485161241437069,-0.8065369140414774,1.0432874323225838,0.9092005846557452
bada3b45-25fd-407c-a528-388e0e474a2e,"25 North Circular Road, North Circular Road, Dublin 7",3250.0,month,3250.0,3.0,1.0,Apartment,Dublin,1581.5,60804.0,1.4909163938893184,0.485161241437069,-0.8065369140414774,1.0432874323225838,0.9092005846557452
d6d3d545-91c7-48b7-87f8-bf3f83c2dc6e,"Gleann Na Mona, Knocknacarra, Co. Galway",750.0,week,3258.75,2.0,2.0,Apartment,Galway,45.1,48765.0,1.5025822348021431,-0.3413114641619641,0.2769643587476342,-0.9941765548598955,-0.7962469736061867
b6985cd9-0ae5-4b9d-bc54-74d3689645ec,"41 The Avenue, Scholarstown Wood, Knocklyon, Dublin 16",3300.0,month,3300.0,3.0,2.0,House,Dublin,1581.5,60804.0,1.5575783419626026,0.485161241437069,0.2769643587476342,1.0432874323225838,0.9092005846557452
